"9",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.862068965517241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.59770114942529,0,0,0,0,0,0,0,0,0,0,0,0,0.574712643678161,0,492.9,0,0,0,0,0,0,0,0,0,0,0,0,6.32183908045977,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.574712643678161,0,0,0,0,0,0,0,0.28735632183908,1.4367816091954,0,0,0,0,0,2.01149425287356,0,0,0,0,9.48275862068965,0,0,0,0,2.01149425287356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"(400,900]",0,0,0,0,0,0,0.862068965517241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.574712643678161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.28735632183908,0,0,0,3.16091954022989,0,0,1.14942528735632,0,0,0,0,0,0,0,0,0,0,0,0,0,1.4367816091954,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.862068965517241,0,0,0.28735632183908,0,0,0,0,0,0,0,0,0.28735632183908,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35.632183908046,0,0,0,0,0,0,0,0,0,0,0,0,0.862068965517241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.28735632183908,0,"wai",0,0,0,0,0.28735632183908,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.7126436781609,0,0,0,0,0,0,1.14942528735632,0,0,0,0,0
"10",0,0,0,0,0,0,0,0,0,0,0,0,0.152439024390244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.1147669645013,0,0,0,0,0,0,0,0,0,1.25724462690171,0,0,0,0,0,0,0,0,0,0,0,793,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.676165177493359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.22856797874909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.78779280367061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"(400,900]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.152439024390244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.06689205505916,0,0,0,0,0,0,0,0,0,0,0,6.89597923206955,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53.533264911857,0,0.152439024390244,0,0,0,0.952366578121227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.152439024390244,0,5.75344119777832,0,0,0.123762376237624,0,0,0,0,0,0,0,0,0,0,0,"yac",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"11",0,0,0,0,0,0,0,0,0,0.197628458498024,0,0,0,0.197628458498024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.6719367588933,0,0,0,0,0,0,0,0,0,0.592885375494071,0,0,0,0,0.197628458498024,0,0,0,0,0,0,709,0,0,0,0,0,0,0.197628458498024,0,0,0,0,0,0,0,0.197628458498024,0,0,0,0,0,0,0,0,0,7.70750988142292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.0513833992095,0,0,0,0,0,0,0,0,0,0,0.197628458498024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.4150197628458,0,0.197628458498024,0,0,0.988142292490119,0,0.197628458498024,0,0,0,0.395256916996047,0,0,0,0,0,0,"(400,900]",0,0,0,0,0,0,0,0,0,0,0.197628458498024,0,0.395256916996047,0,0.197628458498024,0,0,0,0,0,0,0,0.197628458498024,0,0,0,0,0,0,0.197628458498024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.55731225296443,0,0,0,0,0.197628458498024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.790513833992095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.0316205533597,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.0790513833992,0,0,0,0,1.18577075098814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.197628458498024,0.395256916996047,0,0,0,0,0,0,0,0,0,0,"ava",0,0,0.592885375494071,0,0,0,0,0,0,0,0,0,0,0,0,0.197628458498024,0,0,0,1.18577075098814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"12",0,0.205338809034908,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0909090909090909,0,0,0,0,0,0,0,0,1.16147097255927,0,0,0,0,0,0,12.1696845249207,0,0,0,0,0,0,0,0,0,0.296247899943999,0,0,0,0,651,0,0,0,0.0909090909090909,0,0,0,0,0.706925518013814,0,0,0,0,0,0,0.102669404517454,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.68975172671271,0,0,3.92085122269927,0,0,0,0,0,0,0,0,38.8377823408624,0,0,0,0.387156990853089,0,0.0909090909090909,0,0,0,0,0,0,0.102669404517454,0,0,0,0.102669404517454,0,0,0,0,0,0,0,0,0,0.0909090909090909,0,0,0.0909090909090909,0,0,0,0,0,0,0,0,0,0.102669404517454,0,0,0,0,0,"(400,900]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.296247899943999,0.0909090909090909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.16147097255927,0,0,0,0,0,0,0,0,0,0.193578495426545,0,0,0,0,0,0,0,0,0,0.205338809034908,0,0,0,0,0,0,0,0,0,0,0,0.410677618069815,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.102669404517454,0,0,0,0.0909090909090909,0,24.1149897330595,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0909090909090909,0,0,0,0,0,0,0,0,6.58166884450252,0,0.0909090909090909,0,0,0,0,0.592495799887997,0,0,0,0,0,0,0,0,0,0.102669404517454,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.102669404517454,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"bon",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3903304088109,0,0,0.592495799887997,0,0,0,0,0,0,0,0,0,1.54862796341236,0,0,0,0,0,0,0
"13",0,1.57728706624606,0,0,0,0,0,0,0.315457413249211,0.315457413249211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.630914826498423,0,0,0,4.10094637223975,0,0,4.41640378548896,0,0,0,0,0,0.630914826498423,0,0,0,1.26182965299685,0,0,0,0,443,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.315457413249211,0,0,0,0,0,1.57728706624606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.630914826498423,0,0,0,3.15457413249211,0,0,6.94006309148265,0,0,0,0,0,0,0,0,0,0,0,2.52365930599369,14.8264984227129,0,0,0,0,0.315457413249211,0,0,0,0,0,0,0.946372239747634,0,0,0,0.946372239747634,0,0,0,0,0,0,0.315457413249211,0,0,0.315457413249211,0,0,0,0,0,0,0.315457413249211,0,0,0,0,0,0,0,0,"(400,900]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.20820189274448,0.315457413249211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.630914826498423,0,0,0,0,0,3.15457413249211,0,0,0.315457413249211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.946372239747634,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.315457413249211,0.630914826498423,0,1.57728706624606,0.315457413249211,0,0,0,3.47003154574132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.315457413249211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"tag",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39.4321766561514,0,0,0,0,0,0,0,0,0
"14",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0400962309542903,0,0,0.240577385725742,0,0,0,0.0438788942518649,0,0,0,0,0,0.12785401945802,0,0.120288692862871,0,0,0,0,0,0,0,0,0,1274.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.81725197076758,0,0,0,0,0,0,0,0,0,0,0.0400962309542903,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0400962309542903,0,0,87.5958905145935,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.131636682755595,0,0,0.0801924619085806,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"(900,1.4e+03]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0400962309542903,0,0,0,0,0.0801924619085806,0,0,0.879847483015842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.324552510931897,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.7657472273078,0,0,0,0,0,0,0,0,0,0,0,0,0.0400962309542903,0,0,0,0,0,0,0.507633414534506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0219394471259324,0,0,0,0,0,0,0,0,0,0.0400962309542903,"lou",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0219394471259324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"15",0,0,0,0,0,0,0,0,0,0.217391304347826,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.869565217391304,0,0,0,0,0,0.434782608695652,0,0,0,0.434782608695652,0,0,0,0,0,0,0,0,0,0,0,1098,0,0,0,0,0.217391304347826,0,0,0,0,0,0,0,0,0,0.434782608695652,0,0,0,0,0,0,0,0,0,5.65217391304348,0,0,0.217391304347826,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.304347826087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.217391304347826,0,0,0,0,0.217391304347826,0,0,0,0,0,19.3478260869565,0,2.82608695652174,0,0,5.65217391304348,0,0,0,0,0,0,0,0,0,0,0,0,"(900,1.4e+03]",0,0,0,0,0,0,0,0,0,0,0.217391304347826,0,0,0,0.652173913043478,0,0,0,0,0,0,0,0.434782608695652,0,0,0,0,0,0,0.869565217391304,0,0,0,0,0,0,0,0,0,0,0,0,0.434782608695652,0,0,0,0,0,0,0,0,0,0,0,0,7.17391304347826,0,0,0,0,0,0,0,0,0,0.217391304347826,0,0,0,0,0,0,0,0,0,0,0,0.652173913043478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.304347826087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.217391304347826,0,0,0,0,0,0,10.8695652173913,0,0,0,0,2.17391304347826,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.217391304347826,0,0,0,0,0.217391304347826,0,0,0,0,0,0,0,0,0,0,0,0,0,"ava",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.30434782608696,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"16",0,0,0,0,0,0,0.833333333333333,0,0,0,0,0,0.208333333333333,0,0,0,0,0.625,0,0,0,0.208333333333333,0,0,0,0,0,0,0,0,0,0,0,0.208333333333333,0,3.54166666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1107.1,0,0,0,0,0,0,0,0,0,0,0,0,1.875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.625,2.08333333333333,1.04166666666667,0,0,0,0,0,5.625,0,0,0,0,4.375,0,0,0.416666666666667,0,13.3333333333333,0,0,0,0,0,0.208333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.208333333333333,0,0,0,0,0,0,0,0,0,"(900,1.4e+03]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.208333333333333,0,0,0.625,0,0,0,0.416666666666667,0.208333333333333,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36.6666666666667,0,0,1.45833333333333,0,0,0.416666666666667,0,0,0,0,0,0,0,0,0,0,0.625,0,0.833333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.208333333333333,0,0.625,0,0,1.04166666666667,0,0,0,0,0.208333333333333,0,0,0,0.625,0,0,0,0,0,1.25,0,0,0,0,0,0,0,0,0,0,0,0,0.208333333333333,0,0.625,0,0,0,7.29166666666667,0,0,0.208333333333333,0,0,0,0,0,0,0,0,0,2.08333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"wai",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.16666666666667,0,0,0,0,0.416666666666667,0,1.25,0,0,0.416666666666667,0,0
"17",0,0,0,0,0,0.221304273996471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.313343144468972,0,0,0,0.258709228619969,0,0.22075055187638,0,0,0,0.304451802796174,0,0,0,0,0,0.203521590650874,0,0,0,0,0.11037527593819,0,0,0,0,0,0,1120.66666666667,0,0,0,0,0,0,0,0,0.0557413600891862,0,0,0,0,0,0,9.64387566928598,0,0,0,0,0,0,0,0.0551876379690949,0,0,0.0551876379690949,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.59112092224675,0,0,46.4785939231663,0,0,0,0,0.443162270113033,0,0,0,0,0,0,0,0,0,0,0.102037656385482,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0925925925925926,0,0,0,0,0,0,0,0,0.165562913907285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"(900,1.4e+03]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.95348426567833,0,0.101483934265391,0.0551876379690949,0,0,0,0,0,0,0,4.89267737360165,0,0,0,0,0,0.157225294354577,0,0,0,0,0,0,0,2.66317473091156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0925925925925926,0,0,3.55856903438245,0,0,0,0,0,0.452785755477952,0,0,0,0,0,0,0,0,0,0,0,0,0,0.424272142527253,0,0,0,0,0,0,0,0.101483934265391,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.32769664723307,0,0,0,0,0,0.258709228619969,0,0,0,0,0,0,0.166116636027376,0,0,0,0,0,0,14.1004927716704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0557413600891862,0,0,0,0,0.0462962962962963,0.166116636027376,0,0,0,0,0,0,0,0,0,0,"plu",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11037527593819,0,0,0,0,0,0,0
"18",0,0.150023177738134,0,0,0,0,0,0,0,0.0120336943441637,0,0,0,0,0,0,0.0750750750750751,0,0,0,0,0,0,0,0,0,0,0,0.499331243477109,0,0,0,0,0,0,57.8615255747959,0,0,0,0,0,0.0375375375375375,0,0,0,0.277851915323997,0,0,0,0,1141,0,0,0,0.012970168612192,0,0,0,0,1.07648349862737,0,0,0,0,0,0,0.0898547060173154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.06086816985973,0,0,0.753496687348827,0,0,0,0,0.0250038629563556,0,0,0,10.4095792543446,0,0,0,0.351181014275032,0,0.0120336943441637,0,0,0,0,0.0120336943441637,0,0,0,0,0,0,0,0,0.115358549210689,0,0,0,0,0,0,0,0,0,0.0120336943441637,0,0,0,0,0,0,0,0,0,0,0,0,0.0259403372243839,0,0,"(900,1.4e+03]",0,0.0375375375375375,0,0,0,0,0,0,0,0,0,0,0,0,0.352926990399072,0.0745750948380568,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.87636472669273,0,0,0,0,0,0,0.012970168612192,0,0,0.226098213287245,0,0,0,0,0.0375375375375375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.012970168612192,0.0379740315685476,0,0.0250038629563556,0,0,0,0,0,0,0,0,0,0,0,0,0.0240673886883273,0,0,0,0,0,4.37542186162057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.9821797594417,0,0,0,0,0,0,0.771818258016968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.012970168612192,0,0,0,0,0.0120336943441637,0.012970168612192,0,0,0,0,0,0,0,0.0505077061497295,0,0.0259403372243839,0,0,0,0,0,0,"bon",0,0,0.0375375375375375,0,0,0,0,0,0,0,0,0,0.012970168612192,0,0,0,3.4698006242065,0,0,0.122209891977693,0,0,0,0,0,0,0,0,0,0.525398553113509,0,0,0,0,0,0,0
"19",0,2.04516961178953,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.244315461706766,0,0,1.05790477459482,0,0,0,2.57223626788844,0,0,1.48042342993255,0,0.0819000819000819,0.0819000819000819,0,0,0.0977517106549365,0,0,0,0.921280198980059,0,0,0,0,1279.33333333333,0,0,0,0.514485542536033,0.0819000819000819,0,0,0,0,0,0,0,0,0,0,0.202673028759985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.120772946859903,0,0,0,4.18400039718413,0,0,43.0517186828547,0,0,0,0,0.0488758553274682,0,0,0,0,0,0,1.90678693483743,8.19224809407138,0,0,0,0,0,0,0,0,0.122157730853383,0,0,0.13077593722755,0,0,0,0.0977517106549365,0,0,0,0,0.0805152979066023,0,0,0,0,0.212676019127632,0,0,0,0,0,0.244379276637341,0,0,0,0.0805152979066023,0,0,0.458376264827878,0.472843109589253,0,"(900,1.4e+03]",0,0.0891335042807694,0,0,0,0.163800163800164,0,0,0,0,0,0,0,0,3.44815681421572,0.211291235134152,0,0,0,0.12939115323407,0,0.21852465751484,0,0,0.0402576489533011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.22165209963246,0,0,0.458376264827878,0,0,3.70795058733348,0,0.0891335042807694,0.643876695770104,0,0,0,0,0,0,0.13077593722755,0,0,0,0,0,0,0.356534017123077,0,0,0,0,0,0,0,0,0,0,0,0.717158571296019,0.905492385155779,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0977517106549365,0,0.260167090461621,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0819000819000819,0,0,0.342067172361703,0.357918801116557,0,0.464224903215086,0,0,0,0,1.78638730532139,0,0,0,0,0,0,0,0,0,0.12939115323407,0.195503421309873,0,0,0,0,0,0,0,0.0819000819000819,0,0,0,0,0,0,0,0,0,0.0819000819000819,0,0.0805152979066023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"tag",0,0,0.327600327600328,0,0,0,0,0,0,0,0,0,0.0402576489533011,0.0402576489533011,0,0,0.0819000819000819,0,0.0488758553274682,0,0,0,0,0,0,0,0,12.1836422677937,0,0,0,0,0,0,0,0,0
"20",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.593471810089021,0,0.29673590504451,0,0,0.29673590504451,0,0,0,0,0,0,0,0,0,0,0,1603.4,0,0,0,0,0,0,0,0,0,0,0,0,11.8694362017804,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.48367952522255,0.29673590504451,0,0,0,0,0,10.3857566765579,0,0,0,0,0.29673590504451,0,0,0,0,20.4747774480712,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.29673590504451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"(1.4e+03,1.9e+03]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.29673590504451,0,0,0,0.593471810089021,0,0.593471810089021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.593471810089021,0,0,0,0,25.5192878338279,0,0,1.18694362017804,0,0,0,0,0,0,0,0,0.29673590504451,0,0,0,0,0,0,0.593471810089021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.18694362017804,0,3.26409495548961,0,0,0.29673590504451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.67062314540059,0,0,0,0,0,0,0,0,0,0,0,0,0.593471810089021,0,0,0,0,0,1.48367952522255,0,0,0.29673590504451,0,0,0,0,0,0,0,0,0,2.37388724035608,0,0,0,0,0,0,0,0,0,0,0,0,0,0.29673590504451,0,0,0,0,0,"wai",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.85756676557863,0,0,0,0,0,0,7.71513353115727,0,0,0,0,0
"21",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.495049504950495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1666.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.123762376237624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92.1791698400609,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16025641025641,0,0.284018786494034,0.123762376237624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"(1.4e+03,1.9e+03]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.20906321401371,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.12617415587713,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.47086824067022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.123762376237624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"ngo",0,0,0,0,0,0,0,0,0,0.284018786494034,0,0,0,0,0,0,0,0,0,1.42009393247017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
